Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
133	Spectrogram 1	1	20170202_030000.wav	20170202_030000.wav	105603.090794888	105613.448733918	1207028	1217386	2017/2/2  3:20:07.091	10.358	23.9	28.0	8.5	24.4	27.3		Bm.Ant-A
134	Spectrogram 1	1	20170202_030000.wav	20170202_030000.wav	105861.263388058	105870.836634737	1465200	1474774	2017/2/2  3:24:25.263	9.573	23.3	27.6	7.2	23.4	27.3		Bm.Ant-A
135	Spectrogram 1	1	20170202_030000.wav	20170202_030000.wav	106772.332145747	106780.126756432	2376269	2384064	2017/2/2  3:39:36.332	7.795	23.3	27.2	5.9	23.4	26.4		Bm.Ant-A
136	Spectrogram 1	1	20170202_030000.wav	20170202_030000.wav	106918.246940622	106926.930869304	2522184	2530868	2017/2/2  3:42:02.247	8.684	23.9	27.4	7.1	24.4	27.3		Bm.Ant-A
137	Spectrogram 1	1	20170202_030000.wav	20170202_030000.wav	107090.474069376	107098.11174159	2694411	2702049	2017/2/2  3:44:54.474	7.638	23.1	27.8	6.5	23.4	26.4		Bm.Ant-A
138	Spectrogram 1	1	20170202_030000.wav	20170202_030000.wav	107527.851028319	107534.913259476	3131788	3138850	2017/2/2  3:52:11.851	7.062	23.1	27.6	5.2	24.4	27.3		Bm.Ant-A
139	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110341.793270777	110352.674338041	2345873	2356754	2017/2/3  21:39:05.793	10.881	23.1	27.4	8.9	23.4	26.4		Bm.Ant-A
140	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110388.287048738	110396.029346598	2392367	2400109	2017/2/3  21:39:52.287	7.742	23.9	27.6	5.9	24.4	27.3		Bm.Ant-A
141	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110458.214939007	110465.381795811	2462295	2469462	2017/2/3  21:41:02.215	7.167	24.1	27.0	5.4	24.4	26.4		Bm.Ant-A
142	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110523.885639438	110528.489167896	2527966	2532569	2017/2/3  21:42:07.886	4.604	23.9	27.4	3.4	24.4	26.4		Bm.Ant-A
143	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110567.051536354	110572.439757163	2571132	2576520	2017/2/3  21:42:51.052	5.388	23.7	28.0	4.3	24.4	27.3		Bm.Ant-A
144	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110585.779527126	110592.475568519	2589860	2596556	2017/2/3  21:43:09.780	6.696	23.5	27.2	4.9	24.4	26.4		Bm.Ant-A
145	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	110659.914326977	110667.028870958	2663994	2671109	2017/2/3  21:44:23.914	7.115	23.7	27.2	5.9	24.4	26.4		Bm.Ant-A
146	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	111240.862362077	111254.829885921	3244942	3258910	2017/2/3  21:54:04.862	13.968	24.1	27.4	11.7	24.4	27.3		Bm.Ant-A
147	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	111526.404123561	111534.564924009	3530484	3538645	2017/2/3  21:58:50.404	8.161	23.3	28.0	7.1	23.4	27.3		Bm.Ant-A
148	Spectrogram 1	1	20170203_210000.wav	20170203_210000.wav	111561.70266881	111567.509392205	3565783	3571589	2017/2/3  21:59:25.703	5.807	23.7	27.8	4.3	24.4	26.4		Bm.Ant-A
149	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	111654.942597961	111668.334680747	59166	72558	2017/2/5  15:00:59.943	13.392	23.7	28.0	9.9	24.4	27.3		Bm.Ant-A
150	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	111723.583871626	111735.720446652	127807	139943	2017/2/5  15:02:07.584	12.137	23.7	27.4	7.5	24.4	26.4		Bm.Ant-A
151	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	111795.19520352	111805.814706667	199418	210038	2017/2/5  15:03:19.195	10.62	24.1	27.8	8.9	24.4	27.3		Bm.Ant-A
152	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112022.180300411	112029.504095685	426403	433727	2017/2/5  15:07:06.180	7.324	23.5	27.6	6.3	24.4	27.3		Bm.Ant-A
153	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112262.504631669	112269.200673062	666728	673424	2017/2/5  15:11:06.505	6.696	23.7	27.4	5.5	24.4	27.3		Bm.Ant-A
154	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112397.705875718	112404.872732522	801929	809096	2017/2/5  15:13:21.706	7.167	23.7	27.6	5.7	24.4	27.3		Bm.Ant-A
155	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112412.510404736	112418.735630718	816733	822959	2017/2/5  15:13:36.510	6.225	23.9	27.2	4.9	24.4	26.4		Bm.Ant-A
156	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112464.788967472	112474.414526975	869012	878638	2017/2/5  15:14:29.789	9.626	23.9	27.4	8.0	24.4	26.4		Bm.Ant-A
157	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112545.01213958	112550.086483448	949235	954309	2017/2/5  15:15:49.012	5.074	23.9	27.4	3.5	25.4	27.3		Bm.Ant-A
158	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112850.421069881	112861.092885851	1254644	1265316	2017/2/5  15:20:54.421	10.672	23.7	27.4	8.0	24.4	27.3		Bm.Ant-A
159	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	112865.905665602	112871.293886411	1270129	1275517	2017/2/5  15:21:10.906	5.388	23.0	27.6	4.5	24.4	27.3		Bm.Ant-A
160	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	113160.129721525	113164.262434573	1564353	1568485	2017/2/5  15:26:04.130	4.133	24.1	27.2	2.8	24.4	26.4		Bm.Ant-A
161	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	113411.314788215	113418.533957842	1815538	1822757	2017/2/5  15:30:15.315	7.219	23.9	27.2	5.9	24.4	26.4		Bm.Ant-A
162	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	113549.172392005	113556.391561632	1953395	1960615	2017/2/5  15:32:33.172	7.219	23.3	27.0	6.3	23.4	26.4		Bm.Ant-A
163	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	113772.664123981	113780.354109019	2176887	2184577	2017/2/5  15:36:16.664	7.69	23.9	27.6	6.3	24.4	26.4		Bm.Ant-A
164	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	113994.062326738	114002.013875892	2398285	2406237	2017/2/5  15:39:58.062	7.952	23.5	27.4	5.5	24.4	26.4		Bm.Ant-A
165	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	114190.718308094	114197.78053925	2594941	2602004	2017/2/5  15:43:14.718	7.062	23.5	27.2	5.9	24.4	26.4		Bm.Ant-A
166	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	114474.250518211	114482.097441719	2878474	2886320	2017/2/5  15:47:58.251	7.847	23.7	28.0	6.2	24.4	27.3		Bm.Ant-A
167	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	114751.527869884	114758.380849748	3155751	3162604	2017/2/5  15:52:35.528	6.853	23.7	27.4	5.4	24.4	26.4		Bm.Ant-A
168	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	114832.95305592	114841.689297425	3237176	3245912	2017/2/5  15:53:57.953	8.736	23.9	27.4	5.1	24.4	26.4		Bm.Ant-A
169	Spectrogram 1	1	20170205_150000.wav	20170205_150000.wav	114966.815542131	114974.400901522	3371039	3378624	2017/2/5  15:56:11.816	7.585	23.3	27.4	5.4	24.4	26.4		Bm.Ant-A
170	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	115419.404268043	115424.373986264	223749	228719	2017/2/7  10:03:43.404	4.97	23.9	27.6	4.0	24.4	26.4		Bm.Ant-A
171	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	116114.201575758	116123.460945497	918547	927806	2017/2/7  10:15:18.202	9.259	23.9	27.6	8.0	24.4	27.3		Bm.Ant-A
172	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	116197.176569894	116203.76798564	1001522	1008113	2017/2/7  10:16:41.177	6.591	23.7	27.4	5.4	24.4	27.3		Bm.Ant-A
173	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	116271.415267616	116275.914170427	1075760	1080259	2017/2/7  10:17:55.415	4.499	23.7	27.4	3.9	24.4	27.3		Bm.Ant-A
174	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	116669.424188505	116674.28928108	1473769	1478634	2017/2/7  10:24:33.424	4.865	23.9	27.4	3.8	24.4	26.4		Bm.Ant-A
175	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	117842.840206902	117854.453653694	2647185	2658799	2017/2/7  10:44:07.840	11.613	23.5	27.4	10.3	24.4	27.3		Bm.Ant-A
176	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	117936.696213394	117942.81681373	2741041	2747162	2017/2/7  10:45:41.696	6.121	23.9	27.8	4.9	24.4	27.3		Bm.Ant-A
177	Spectrogram 1	1	20170207_100000.wav	20170207_100000.wav	117925.187392249	117932.61581317	2729532	2736961	2017/2/7  10:45:29.187	7.428	24.1	27.6	6.0	24.4	27.3		Bm.Ant-A
178	Spectrogram 1	1	20170210_230000.wav	20170210_230000.wav	122748.663239523	122762.787701837	353294	367419	2017/2/10  23:05:53.663	14.124	24.3	27.8	12.6	24.4	27.3		Bm.Ant-A
179	Spectrogram 1	1	20170212_170000.wav	20170212_170000.wav	127534.675260249	127539.906542587	1539449	1544681	2017/2/12  17:25:39.675	5.231	24.1	27.8	4.0	24.4	27.3		Bm.Ant-A
180	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129619.840693471	129627.530678508	24758	32448	2017/2/14  12:00:24.841	7.69	24.1	27.0	6.0	24.4	26.4		Bm.Ant-A
181	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129681.796606664	129688.021832647	86714	92939	2017/2/14  12:01:26.797	6.225	23.7	27.4	5.4	24.4	27.3		Bm.Ant-A
182	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129690.899037933	129696.234945918	95816	101152	2017/2/14  12:01:35.899	5.336	23.9	27.2	4.6	24.4	26.4		Bm.Ant-A
183	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129747.948782836	129754.435572936	152866	159353	2017/2/14  12:02:32.949	6.487	24.3	27.4	5.2	24.4	27.3		Bm.Ant-A
184	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129759.771480921	129765.421265846	164688	170338	2017/2/14  12:02:44.771	5.65	24.1	27.2	4.5	24.4	26.4		Bm.Ant-A
185	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129831.928394674	129838.676748891	236845	243594	2017/2/14  12:03:56.928	6.748	24.3	27.6	5.7	24.4	27.3		Bm.Ant-A
186	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	129970.906314196	129983.879894395	375823	388797	2017/2/14  12:06:15.906	12.974	24.1	27.0	10.8	24.4	26.4		Bm.Ant-A
187	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130038.313998129	130048.044183278	443231	452961	2017/2/14  12:07:23.314	9.73	24.1	27.4	7.7	24.4	27.3		Bm.Ant-A
188	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130021.103079236	130029.5254438	426020	434442	2017/2/14  12:07:06.103	8.422	24.1	27.8	7.2	24.4	27.3		Bm.Ant-A
189	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130105.08214175	130112.039747261	509999	516957	2017/2/14  12:08:29.082	6.958	24.1	27.4	5.2	24.4	27.3		Bm.Ant-A
190	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130162.728167685	130169.319583431	567645	574237	2017/2/14  12:09:27.728	6.591	24.3	27.6	5.1	24.4	26.4		Bm.Ant-A
191	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130225.302231893	130233.201468224	630219	638118	2017/2/14  12:10:30.302	7.899	23.9	27.6	6.8	24.4	26.4		Bm.Ant-A
192	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130286.661905237	130290.689992638	691579	695607	2017/2/14  12:11:31.662	4.028	23.7	28.0	2.8	24.4	26.4		Bm.Ant-A
193	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130352.384863583	130359.917910151	757302	764835	2017/2/14  12:12:37.385	7.533	23.9	27.2	5.4	24.4	26.4		Bm.Ant-A
194	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130559.439282907	130568.750965469	964356	973668	2017/2/14  12:16:04.439	9.312	24.3	27.6	7.5	24.4	27.3		Bm.Ant-A
195	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	130915.077467382	130928.103360404	1319994	1333020	2017/2/14  12:21:59.077	13.026	23.7	27.8	10.8	24.4	27.3		Bm.Ant-A
196	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131086.320722317	131094.481522765	1491238	1499399	2017/2/14  12:24:51.321	8.161	23.9	27.2	5.9	24.4	26.4		Bm.Ant-A
197	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131142.051368346	131146.60258398	1546968	1551520	2017/2/14  12:25:46.051	4.551	24.3	27.6	3.7	24.4	27.3		Bm.Ant-A
198	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131154.240256194	131163.813502874	1559157	1568731	2017/2/14  12:25:59.240	9.573	24.1	28.1	8.5	24.4	27.3		Bm.Ant-A
199	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131227.914200644	131234.087113804	1632831	1639004	2017/2/14  12:27:12.914	6.173	23.9	28.1	4.9	24.4	27.3		Bm.Ant-A
200	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131249.362458232	131256.843191976	1654279	1661760	2017/2/14  12:27:34.362	7.481	24.1	27.2	6.3	24.4	26.4		Bm.Ant-A
201	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131515.485474455	131522.652331259	1920402	1927569	2017/2/14  12:32:00.485	7.167	23.9	27.8	5.5	24.4	27.3		Bm.Ant-A
202	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131585.445318262	131593.501493063	1990362	1998418	2017/2/14  12:33:10.445	8.056	23.9	27.8	6.3	24.4	26.4		Bm.Ant-A
203	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131650.465145183	131662.654033032	2055382	2067571	2017/2/14  12:34:15.465	12.189	24.1	27.2	10.2	24.4	26.4		Bm.Ant-A
204	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131709.944825371	131715.437671826	2114862	2120355	2017/2/14  12:35:14.945	5.493	23.9	27.0	4.2	24.4	26.4		Bm.Ant-A
205	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131722.29065169	131730.713016254	2127208	2135630	2017/2/14  12:35:27.291	8.422	24.1	27.2	6.3	24.4	26.4		Bm.Ant-A
206	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131790.826743521	131800.24305173	2195744	2205160	2017/2/14  12:36:35.827	9.416	23.7	27.2	7.1	24.4	26.4		Bm.Ant-A
207	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	131862.595652435	131869.187068181	2267513	2274104	2017/2/14  12:37:47.596	6.591	24.1	27.6	5.2	24.4	27.3		Bm.Ant-A
208	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	132135.446773406	132150.512866541	2540364	2555430	2017/2/14  12:42:20.447	15.066	23.7	27.4	11.2	24.4	26.4		Bm.Ant-A
209	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	132203.052320526	132215.816649432	2607969	2620734	2017/2/14  12:43:27.052	12.764	23.9	27.4	8.2	24.4	27.3		Bm.Ant-A
210	Spectrogram 1	1	20170214_120000.wav	20170214_120000.wav	132274.414540739	132286.132613177	2679332	2691050	2017/2/14  12:44:39.415	11.718	24.3	27.8	7.4	24.4	26.4		Bm.Ant-A
211	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	133223.711842401	133230.303258147	28772	35363	2017/2/16  6:00:28.712	6.591	24.1	27.4	5.7	24.4	27.3		Bm.Ant-A
212	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	133291.673049362	133297.636711228	96733	102697	2017/2/16  6:01:36.673	5.964	23.0	27.4	4.8	23.4	26.4		Bm.Ant-A
213	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	133348.512986785	133357.039976997	153573	162100	2017/2/16  6:02:33.513	8.527	24.1	27.8	7.1	24.4	27.3		Bm.Ant-A
214	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	133419.384004847	133425.190728243	224444	230251	2017/2/16  6:03:44.384	5.807	24.1	27.6	5.1	24.4	27.3		Bm.Ant-A
215	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	133905.398894642	133910.054735923	710459	715115	2017/2/16  6:11:50.399	4.656	23.9	27.8	3.7	24.4	27.3		Bm.Ant-A
216	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	134377.699334219	134382.616739617	1182759	1187677	2017/2/16  6:19:42.699	4.917	23.9	27.8	4.0	24.4	27.3		Bm.Ant-A
217	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	134641.992019583	134647.851055802	1447052	1452911	2017/2/16  6:24:07.992	5.859	23.7	27.2	4.8	24.4	26.4		Bm.Ant-A
218	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	135911.533745346	135923.304130607	2716594	2728364	2017/2/16  6:45:16.534	11.77	24.1	27.2	9.9	24.4	26.4		Bm.Ant-A
219	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	135975.363207499	135994.352762387	2780423	2799413	2017/2/16  6:46:20.363	18.99	24.3	27.6	14.0	24.4	26.4		Bm.Ant-A
220	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	136051.956490415	136060.22191651	2857016	2865282	2017/2/16  6:47:37.956	8.265	23.9	28.1	6.2	24.4	27.3		Bm.Ant-A
221	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	136093.091968538	136099.31719452	2898152	2904377	2017/2/16  6:48:18.092	6.225	24.3	27.6	5.2	24.4	27.3		Bm.Ant-A
222	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	136119.4053187	136127.147616561	2924465	2932208	2017/2/16  6:48:44.405	7.742	24.1	27.6	6.8	24.4	27.3		Bm.Ant-A
223	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	136244.417376075	136249.59634559	3049477	3054656	2017/2/16  6:50:49.417	5.179	24.1	27.6	4.3	24.4	27.3		Bm.Ant-A
224	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	136444.618307393	136448.384830677	3249678	3253445	2017/2/16  6:54:09.618	3.767	24.1	27.8	3.2	24.4	27.3		Bm.Ant-A
225	Spectrogram 1	1	20170216_060000.wav	20170216_060000.wav	136500.527665787	136506.700578946	3305588	3311761	2017/2/16  6:55:05.528	6.173	24.4	28.1	4.9	24.4	27.3		Bm.Ant-A
226	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	137026.560986385	137031.949207193	231764	237152	2017/2/18  1:03:51.561	5.388	23.9	27.8	4.5	24.4	26.4		Bm.Ant-A
227	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	137886.041482594	137892.057457283	1091244	1097260	2017/2/18  1:18:11.041	6.016	24.1	27.8	4.8	24.4	27.3		Bm.Ant-A
228	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	137953.354239836	137959.579465819	1158557	1164782	2017/2/18  1:19:18.354	6.225	23.7	27.8	4.6	24.4	27.3		Bm.Ant-A
229	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138200.614718671	138208.409329355	1405818	1413612	2017/2/18  1:23:25.615	7.795	23.9	27.4	6.3	24.4	27.3		Bm.Ant-A
230	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138267.739490372	138278.306680696	1472942	1483510	2017/2/18  1:24:32.739	10.567	23.9	27.6	8.5	24.4	27.3		Bm.Ant-A
231	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138394.759176363	138402.344535753	1599962	1607548	2017/2/18  1:26:39.759	7.585	24.3	27.4	6.3	24.4	27.3		Bm.Ant-A
232	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138404.698612806	138417.881444298	1609902	1623084	2017/2/18  1:26:49.699	13.183	23.9	27.4	11.4	24.4	27.3		Bm.Ant-A
233	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138472.450520428	138484.587095454	1677654	1689790	2017/2/18  1:27:57.451	12.137	23.7	27.8	10.9	24.4	27.3		Bm.Ant-A
234	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138584.991368227	138589.961086449	1790194	1795164	2017/2/18  1:29:50.991	4.97	23.9	27.4	4.0	24.4	26.4		Bm.Ant-A
235	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	138717.388875749	138721.469275973	1922592	1926672	2017/2/18  1:32:02.389	4.08	24.4	27.2	2.9	24.4	26.4		Bm.Ant-A
236	Spectrogram 1	1	20170218_010000.wav	20170218_010000.wav	140080.032852906	140084.688694187	3285236	3289892	2017/2/18  1:54:45.033	4.656	23.9	28.3	3.9	24.4	27.3		Bm.Ant-A
237	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140410.215133968	140415.237165013	15561	20583	2017/2/19  19:00:15.215	5.022	24.1	27.8	3.9	24.4	27.3		Bm.Ant-A
238	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140416.754236891	140421.933206406	22100	27279	2017/2/19  19:00:22.754	5.179	23.9	27.6	4.0	24.4	27.3		Bm.Ant-A
239	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140487.247278757	140492.792438036	92593	98138	2017/2/19  19:01:32.247	5.545	24.1	27.0	4.5	24.4	26.4		Bm.Ant-A
240	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140534.485758273	140540.030917552	139832	145377	2017/2/19  19:02:19.486	5.545	23.9	27.0	4.3	24.4	26.4		Bm.Ant-A
241	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140548.606938374	140555.878420825	153953	161224	2017/2/19  19:02:33.607	7.271	23.7	27.8	6.2	24.4	27.3		Bm.Ant-A
242	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140590.666448375	140600.030443761	196012	205376	2017/2/19  19:03:16.666	9.364	23.9	28.0	7.1	24.4	27.3		Bm.Ant-A
243	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140649.640530636	140656.702761792	254987	262049	2017/2/19  19:04:14.641	7.062	23.7	27.2	5.7	24.4	26.4		Bm.Ant-A
244	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140959.790159083	140965.701508126	565136	571048	2017/2/19  19:09:25.790	5.911	23.3	27.4	4.9	24.4	27.3		Bm.Ant-A
245	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	140968.107898001	140973.18224187	573454	578528	2017/2/19  19:09:33.108	5.074	23.7	27.8	4.0	24.4	27.3		Bm.Ant-A
246	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141001.437967838	141006.983127116	606784	612329	2017/2/19  19:10:06.438	5.545	22.8	28.3	4.2	23.4	26.4		Bm.Ant-A
247	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141095.962336964	141103.547696355	701308	708894	2017/2/19  19:11:41.962	7.585	23.1	27.0	5.9	23.4	26.4		Bm.Ant-A
248	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141127.611595112	141138.335723905	732958	743682	2017/2/19  19:12:12.612	10.724	23.7	27.2	8.5	24.4	26.4		Bm.Ant-A
249	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141141.736057425	141150.263047637	747082	755609	2017/2/19  19:12:27.736	8.527	24.1	28.3	6.6	24.4	27.3		Bm.Ant-A
250	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141192.935284056	141200.206766506	798281	805553	2017/2/19  19:13:18.935	7.271	24.3	27.2	5.9	24.4	26.4		Bm.Ant-A
251	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141290.956066949	141295.036467173	896302	900382	2017/2/19  19:14:56.956	4.08	23.7	27.8	2.6	24.4	26.4		Bm.Ant-A
252	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141312.92745277	141321.611381452	918273	926957	2017/2/19  19:15:18.927	8.684	23.3	27.6	6.8	23.4	27.3		Bm.Ant-A
253	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141372.622622541	141378.586284407	977969	983932	2017/2/19  19:16:17.623	5.964	23.7	27.2	4.5	24.4	26.4		Bm.Ant-A
254	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141497.716405568	141509.225226712	1103062	1114571	2017/2/19  19:18:23.716	11.509	23.9	27.8	9.9	24.4	27.3		Bm.Ant-A
255	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141514.822698814	141522.512683852	1120169	1127859	2017/2/19  19:18:40.823	7.69	24.1	27.6	6.2	24.4	27.3		Bm.Ant-A
256	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141547.936716016	141555.208198467	1153283	1160554	2017/2/19  19:19:13.937	7.271	24.1	27.4	6.2	24.4	27.3		Bm.Ant-A
257	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141565.01887335	141571.191786509	1170365	1176538	2017/2/19  19:19:30.019	6.173	23.9	27.2	4.6	24.4	26.4		Bm.Ant-A
258	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141793.722070086	141798.273285721	1399068	1403619	2017/2/19  19:23:19.722	4.551	23.7	28.0	3.4	24.4	26.4		Bm.Ant-A
259	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141815.536517438	141824.743574353	1420883	1430090	2017/2/19  19:23:40.537	9.207	24.1	28.0	7.5	24.4	27.3		Bm.Ant-A
260	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141846.976524291	141856.968273558	1452323	1462314	2017/2/19  19:24:12.977	9.992	24.3	27.8	7.4	24.4	27.3		Bm.Ant-A
261	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141909.004450454	141921.193338302	1514350	1526539	2017/2/19  19:25:14.004	12.189	23.9	27.8	10.2	24.4	26.4		Bm.Ant-A
262	Spectrogram 1	1	20170219_190000.wav	20170219_190000.wav	141924.750610292	141935.631677556	1530097	1540978	2017/2/19  19:25:30.751	10.881	23.9	28.1	8.5	24.4	27.3		Bm.Ant-A
