Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
103	Spectrogram 1	1	20130121_180000_AWI251-01_AU0231_250Hz.wav	20130121_180000_AWI251-01_AU0231_250Hz.wav	66587.62213	66594.98843	71906	73747	2013/1/21  18:04:47.622	7.366	22.9	29.0	6.7	23.4	28.3		Bm.Ant-A.
104	Spectrogram 1	1	20130121_190000_AWI251-01_AU0231_250Hz.wav	20130121_190000_AWI251-01_AU0231_250Hz.wav	66610.19317	66618.09326	2548	4523	2013/1/21  19:00:10.193	7.9	22.3	27.9	5.9	22.9	27.3		Bm.Ant-A.
105	Spectrogram 1	1	20130121_190000_AWI251-01_AU0231_250Hz.wav	20130121_190000_AWI251-01_AU0231_250Hz.wav	66659.9424	66667.20195	14986	16800	2013/1/21  19:00:59.942	7.26	22.9	27.3	6.1	22.9	26.9		Bm.Ant-A.
106	Spectrogram 1	1	20130121_190000_AWI251-01_AU0231_250Hz.wav	20130121_190000_AWI251-01_AU0231_250Hz.wav	66728.76221	66734.84742	32191	33712	2013/1/21  19:02:08.762	6.085	23.4	27.9	5.5	23.4	27.3		Bm.Ant-A.
107	Spectrogram 1	1	20130122_180000_AWI251-01_AU0231_250Hz.wav	20130122_180000_AWI251-01_AU0231_250Hz.wav	73547.37533	73553.46054	11844	13365	2013/1/22  18:00:47.375	6.085	24.0	27.9	3.4	24.9	27.3		Bm.Ant-A.
108	Spectrogram 1	1	20130122_190000_AWI251-01_AU0231_250Hz.wav	20130122_190000_AWI251-01_AU0231_250Hz.wav	73838.19414	73845.56044	9549	11390	2013/1/22  19:00:38.194	7.366	24.6	27.9	6.6	24.9	27.8		Bm.Ant-A.
109	Spectrogram 1	1	20130122_190000_AWI251-01_AU0231_250Hz.wav	20130122_190000_AWI251-01_AU0231_250Hz.wav	74027.77154	74034.49729	56943	58624	2013/1/22  19:03:47.772	6.726	23.4	27.9	5.3	23.4	27.3		Bm.Ant-A.
110	Spectrogram 1	1	20130122_230000_AWI251-01_AU0231_250Hz.wav	20130122_230000_AWI251-01_AU0231_250Hz.wav	75117.05153	75125.2719	29263	31318	2013/1/22  23:01:57.052	8.22	22.9	27.9	6.7	22.9	27.3		Bm.Ant-A.
111	Spectrogram 1	1	20130123_020000_AWI251-01_AU0231_250Hz.wav	20130123_020000_AWI251-01_AU0231_250Hz.wav	75971.08028	75978.12631	17770	19532	2013/1/23  2:01:11.080	7.046	22.9	29.6	6.2	22.9	28.8		Bm.Ant-A.
112	Spectrogram 1	1	20130123_020000_AWI251-01_AU0231_250Hz.wav	20130123_020000_AWI251-01_AU0231_250Hz.wav	76147.04603	76152.81096	61762	63203	2013/1/23  2:04:07.046	5.765	24.0	29.0	4.7	24.4	28.8		Bm.Ant-A.
113	Spectrogram 1	1	20130123_060000_AWI251-01_AU0231_250Hz.wav	20130123_060000_AWI251-01_AU0231_250Hz.wav	77291.55213	77299.66574	47888	49916	2013/1/23  6:03:11.552	8.114	24.4	27.4	6.9	24.4	27.3		Bm.Ant-A.
114	Spectrogram 1	1	20130123_080000_AWI251-01_AU0231_250Hz.wav	20130123_080000_AWI251-01_AU0231_250Hz.wav	77958.91843	77967.03204	64730	66758	2013/1/23  8:04:18.918	8.114	23.5	28.3	7.0	24.4	27.3		Bm.Ant-A.
115	Spectrogram 1	1	20130123_120000_AWI251-01_AU0231_250Hz.wav	20130123_120000_AWI251-01_AU0231_250Hz.wav	79049.91451	79058.88218	37479	39721	2013/1/23  12:02:29.915	8.968	24.0	28.3	7.8	24.4	27.3		Bm.Ant-A.
116	Spectrogram 1	1	20130123_220000_AWI251-01_AU0231_250Hz.wav	20130123_220000_AWI251-01_AU0231_250Hz.wav	82131.48244	82140.11065	57871	60028	2013/1/23  22:03:51.482	8.628	25.6	28.7	7.0	25.9	28.3		Bm.Ant-A.
117	Spectrogram 1	1	20130123_230000_AWI251-01_AU0231_250Hz.wav	20130123_230000_AWI251-01_AU0231_250Hz.wav	82315.76878	82322.06751	28942	30517	2013/1/23  23:01:55.769	6.299	23.0	28.6	5.5	23.4	27.8		Bm.Ant-A.
118	Spectrogram 1	1	20130124_090000_AWI251-01_AU0231_250Hz.wav	20130124_090000_AWI251-01_AU0231_250Hz.wav	85382.58074	85389.73353	45645	47433	2013/1/24  9:03:02.581	7.153	23.9	28.5	5.6	24.4	27.3		Bm.Ant-A.
119	Spectrogram 1	1	20130124_100000_AWI251-01_AU0231_250Hz.wav	20130124_100000_AWI251-01_AU0231_250Hz.wav	85760.98822	85768.03425	65247	67009	2013/1/24  10:04:20.988	7.046	23.3	28.5	5.3	23.9	27.3		Bm.Ant-A.
120	Spectrogram 1	1	20130124_130000_AWI251-01_AU0231_250Hz.wav	20130124_130000_AWI251-01_AU0231_250Hz.wav	86664.618	86671.55727	66155	67889	2013/1/24  13:04:24.618	6.939	23.3	28.5	5.6	23.9	27.8		Bm.Ant-A.
121	Spectrogram 1	1	20130124_220000_AWI251-01_AU0231_250Hz.wav	20130124_220000_AWI251-01_AU0231_250Hz.wav	89112.23007	89122.0518	3058	5513	2013/1/24  22:00:12.230	9.822	23.6	28.3	8.6	24.4	27.3		Bm.Ant-A.
122	Spectrogram 1	1	20130124_220000_AWI251-01_AU0231_250Hz.wav	20130124_220000_AWI251-01_AU0231_250Hz.wav	89185.3593	89191.87154	21340	22968	2013/1/24  22:01:25.359	6.512	24.1	28.8	5.1	24.9	27.8		Bm.Ant-A.
123	Spectrogram 1	1	20130124_220000_AWI251-01_AU0231_250Hz.wav	20130124_220000_AWI251-01_AU0231_250Hz.wav	89213.62962	89219.07428	28407	29769	2013/1/24  22:01:53.630	5.445	23.6	28.3	4.5	23.9	27.8		Bm.Ant-A.
124	Spectrogram 1	1	20130125_210000_AWI251-01_AU0231_250Hz.wav	20130125_210000_AWI251-01_AU0231_250Hz.wav	96082.24437	96089.74038	20561	22435	2013/1/25  21:01:22.244	7.496	24.3	27.6	5.9	24.4	27.3		Bm.Ant-A.
125	Spectrogram 1	1	20130126_070000_AWI251-01_AU0231_250Hz.wav	20130126_070000_AWI251-01_AU0231_250Hz.wav	99030.40548	99038.62585	7601	9656	2013/1/26  7:00:30.405	8.22	23.4	27.4	6.2	24.4	26.9		Bm.Ant-A.
126	Spectrogram 1	1	20130126_070000_AWI251-01_AU0231_250Hz.wav	20130126_070000_AWI251-01_AU0231_250Hz.wav	99211.00093	99216.55234	52750	54138	2013/1/26  7:03:31.001	5.551	23.4	26.9	4.2	23.9	26.9		Bm.Ant-A.
127	Spectrogram 1	1	20130126_090000_AWI251-01_AU0231_250Hz.wav	20130126_090000_AWI251-01_AU0231_250Hz.wav	99817.92188	99824.2206	54480	56055	2013/1/26  9:03:37.922	6.299	25.0	28.5	4.7	25.4	27.8		Bm.Ant-A.
128	Spectrogram 1	1	20130126_190000_AWI251-01_AU0231_250Hz.wav	20130126_190000_AWI251-01_AU0231_250Hz.wav	102637.4721	102644.4113	9368	11103	2013/1/26  19:00:37.472	6.939	24.9	29.1	6.2	24.9	28.8		Bm.Ant-A.
129	Spectrogram 1	1	20130127_080000_AWI251-01_AU0231_250Hz.wav	20130127_080000_AWI251-01_AU0231_250Hz.wav	106601.8479	106606.9723	25461	26742	2013/1/27  8:01:41.848	5.124	23.9	28.7	4.4	23.9	27.8		Bm.Ant-A.
130	Spectrogram 1	1	20130128_210000_AWI251-01_AU0231_250Hz.wav	20130128_210000_AWI251-01_AU0231_250Hz.wav	117751.1342	117759.1411	37783	39784	2013/1/28  21:02:31.134	8.007	23.6	27.7	6.7	23.9	26.9		Bm.Ant-A.
131	Spectrogram 1	1	20130130_210000_AWI251-01_AU0231_250Hz.wav	20130130_210000_AWI251-01_AU0231_250Hz.wav	132177.0879	132184.3995	44271	46099	2013/1/30  21:02:57.088	7.312	23.8	28.1	6.1	24.4	27.3		Bm.Ant-A.
132	Spectrogram 1	1	20130130_210000_AWI251-01_AU0231_250Hz.wav	20130130_210000_AWI251-01_AU0231_250Hz.wav	132243.3689	132250.8955	60841	62723	2013/1/30  21:04:03.369	7.527	23.3	28.1	6.2	23.9	27.3		Bm.Ant-A.
133	Spectrogram 1	1	20130201_120000_AWI251-01_AU0231_250Hz.wav	20130201_120000_AWI251-01_AU0231_250Hz.wav	143800.3192	143806.4481	25079	26611	2013/2/1  12:01:40.319	6.129	23.9	28.8	4.5	24.4	27.8		Bm.Ant-A.
134	Spectrogram 1	1	20130202_010000_AWI251-01_AU0231_250Hz.wav	20130202_010000_AWI251-01_AU0231_250Hz.wav	147874.7157	147879.8768	68677	69967	2013/2/2  1:04:34.716	5.161	24.5	28.2	4.1	24.9	27.3		Bm.Ant-A.
135	Spectrogram 1	1	20130202_040000_AWI251-01_AU0231_250Hz.wav	20130202_040000_AWI251-01_AU0231_250Hz.wav	148660.2643	148665.8555	40064	41462	2013/2/2  4:02:40.264	5.591	23.9	27.1	4.2	23.9	26.9		Bm.Ant-A.
136	Spectrogram 1	1	20130202_040000_AWI251-01_AU0231_250Hz.wav	20130202_040000_AWI251-01_AU0231_250Hz.wav	148706.1768	148711.8755	51542	52967	2013/2/2  4:03:26.177	5.699	23.9	28.2	4.7	23.9	27.3		Bm.Ant-A.
137	Spectrogram 1	1	20130202_040000_AWI251-01_AU0231_250Hz.wav	20130202_040000_AWI251-01_AU0231_250Hz.wav	148749.8778	148755.254	62467	63812	2013/2/2  4:04:09.878	5.376	22.9	27.7	4.7	23.4	27.3		Bm.Ant-A.
138	Spectrogram 1	1	20130202_070000_AWI251-01_AU0231_250Hz.wav	20130202_070000_AWI251-01_AU0231_250Hz.wav	149616.5619	149622.3682	54138	55590	2013/2/2  7:03:36.562	5.806	22.9	28.2	4.1	23.9	27.3		Bm.Ant-A.
139	Spectrogram 1	1	20130202_070000_AWI251-01_AU0231_250Hz.wav	20130202_070000_AWI251-01_AU0231_250Hz.wav	149686.0869	149692.3232	71520	73079	2013/2/2  7:04:46.087	6.236	23.9	27.7	5.1	24.4	27.3		Bm.Ant-A.
140	Spectrogram 1	1	20130202_070000_AWI251-01_AU0231_250Hz.wav	20130202_070000_AWI251-01_AU0231_250Hz.wav	149415.3149	149421.5513	3827	5386	2013/2/2  7:00:15.315	6.236	23.9	28.2	5.9	23.9	27.8		Bm.Ant-A.
141	Spectrogram 1	1	20130202_070000_AWI251-01_AU0231_250Hz.wav	20130202_070000_AWI251-01_AU0231_250Hz.wav	149482.4095	149488.8609	20600	22213	2013/2/2  7:01:22.410	6.451	23.4	27.7	5.9	23.9	27.3		Bm.Ant-A.
142	Spectrogram 1	1	20130202_070000_AWI251-01_AU0231_250Hz.wav	20130202_070000_AWI251-01_AU0231_250Hz.wav	149548.6904	149555.1418	37171	38783	2013/2/2  7:02:28.690	6.451	23.4	27.7	4.5	23.9	27.3		Bm.Ant-A.
143	Spectrogram 1	1	20130202_080000_AWI251-01_AU0231_250Hz.wav	20130202_080000_AWI251-01_AU0231_250Hz.wav	149815.0345	149823.2063	28757	30800	2013/2/2  8:01:55.035	8.172	23.4	27.7	6.6	23.9	26.9		Bm.Ant-A.
144	Spectrogram 1	1	20130202_080000_AWI251-01_AU0231_250Hz.wav	20130202_080000_AWI251-01_AU0231_250Hz.wav	149881.8531	149888.9496	45461	47235	2013/2/2  8:03:01.853	7.096	23.4	27.7	5.5	24.4	26.9		Bm.Ant-A.
145	Spectrogram 1	1	20130202_080000_AWI251-01_AU0231_250Hz.wav	20130202_080000_AWI251-01_AU0231_250Hz.wav	149939.2096	149947.0588	59800	61763	2013/2/2  8:03:59.210	7.849	23.9	28.7	6.4	24.4	27.3		Bm.Ant-A.
146	Spectrogram 1	1	20130202_080000_AWI251-01_AU0231_250Hz.wav	20130202_080000_AWI251-01_AU0231_250Hz.wav	149970.6064	149976.9503	67650	69236	2013/2/2  8:04:30.606	6.344	23.4	27.7	5.0	23.4	27.3		Bm.Ant-A.
147	Spectrogram 1	1	20130202_080000_AWI251-01_AU0231_250Hz.wav	20130202_080000_AWI251-01_AU0231_250Hz.wav	149835.403	149842.6071	33849	35650	2013/2/2  8:02:15.403	7.204	23.4	28.2	6.6	23.4	27.8		Bm.Ant-A.
148	Spectrogram 1	1	20130202_090000_AWI251-01_AU0231_250Hz.wav	20130202_090000_AWI251-01_AU0231_250Hz.wav	150147.9407	150155.6823	36983	38919	2013/2/2  9:02:27.941	7.742	23.4	28.2	7.2	23.4	27.3		Bm.Ant-A.
149	Spectrogram 1	1	20130202_090000_AWI251-01_AU0231_250Hz.wav	20130202_090000_AWI251-01_AU0231_250Hz.wav	150216.7556	150223.207	54187	55800	2013/2/2  9:03:36.756	6.451	22.3	28.2	5.0	22.9	27.3		Bm.Ant-A.
150	Spectrogram 1	1	20130202_100000_AWI251-01_AU0231_250Hz.wav	20130202_100000_AWI251-01_AU0231_250Hz.wav	150348.6074	150354.8438	12150	13709	2013/2/2  10:00:48.607	6.236	23.9	27.7	4.8	24.4	26.9		Bm.Ant-A.
151	Spectrogram 1	1	20130202_100000_AWI251-01_AU0231_250Hz.wav	20130202_100000_AWI251-01_AU0231_250Hz.wav	150388.0685	150395.0575	22015	23762	2013/2/2  10:01:28.068	6.989	22.9	27.7	5.5	23.4	26.9		Bm.Ant-A.
152	Spectrogram 1	1	20130202_100000_AWI251-01_AU0231_250Hz.wav	20130202_100000_AWI251-01_AU0231_250Hz.wav	150427.7446	150433.2283	31934	33305	2013/2/2  10:02:07.745	5.484	23.4	27.7	4.2	23.4	26.9		Bm.Ant-A.
153	Spectrogram 1	1	20130202_110000_AWI251-01_AU0231_250Hz.wav	20130202_110000_AWI251-01_AU0231_250Hz.wav	150609.8555	150617.0596	2462	4263	2013/2/2  11:00:09.856	7.204	23.9	28.2	5.8	24.4	27.3		Bm.Ant-A.
154	Spectrogram 1	1	20130202_110000_AWI251-01_AU0231_250Hz.wav	20130202_110000_AWI251-01_AU0231_250Hz.wav	150675.2763	150682.8029	18817	20699	2013/2/2  11:01:15.276	7.527	23.4	28.2	6.7	23.9	27.3		Bm.Ant-A.
155	Spectrogram 1	1	20130202_110000_AWI251-01_AU0231_250Hz.wav	20130202_110000_AWI251-01_AU0231_250Hz.wav	150739.7903	150748.3922	34946	37096	2013/2/2  11:02:19.790	8.602	23.4	28.7	6.7	23.9	27.3		Bm.Ant-A.
156	Spectrogram 1	1	20130202_110000_AWI251-01_AU0231_250Hz.wav	20130202_110000_AWI251-01_AU0231_250Hz.wav	150809.1894	150817.2537	52295	54311	2013/2/2  11:03:29.189	8.064	23.4	27.7	6.1	23.4	26.9		Bm.Ant-A.
157	Spectrogram 1	1	20130202_120000_AWI251-01_AU0231_250Hz.wav	20130202_120000_AWI251-01_AU0231_250Hz.wav	150906.9747	150916.1142	1742	4027	2013/2/2  12:00:06.975	9.14	23.4	28.2	7.5	24.4	26.9		Bm.Ant-A.
158	Spectrogram 1	1	20130202_120000_AWI251-01_AU0231_250Hz.wav	20130202_120000_AWI251-01_AU0231_250Hz.wav	150977.6175	150986.0043	19402	21499	2013/2/2  12:01:17.617	8.387	23.9	27.7	7.0	24.4	26.9		Bm.Ant-A.
159	Spectrogram 1	1	20130202_120000_AWI251-01_AU0231_250Hz.wav	20130202_120000_AWI251-01_AU0231_250Hz.wav	151047.2317	151054.3282	36806	38580	2013/2/2  12:02:27.232	7.096	23.4	28.2	5.8	23.9	26.9		Bm.Ant-A.
160	Spectrogram 1	1	20130202_120000_AWI251-01_AU0231_250Hz.wav	20130202_120000_AWI251-01_AU0231_250Hz.wav	151114.3728	151122.3296	53591	55580	2013/2/2  12:03:34.373	7.957	23.4	27.7	6.4	24.4	26.9		Bm.Ant-A.
161	Spectrogram 1	1	20130202_120000_AWI251-01_AU0231_250Hz.wav	20130202_120000_AWI251-01_AU0231_250Hz.wav	151183.2953	151190.7144	70822	72677	2013/2/2  12:04:43.295	7.419	22.9	27.7	5.6	23.9	26.9		Bm.Ant-A.
162	Spectrogram 1	1	20130202_130000_AWI251-01_AU0231_250Hz.wav	20130202_130000_AWI251-01_AU0231_250Hz.wav	151210.7157	151220.7154	2677	5177	2013/2/2  13:00:10.716	10.0	22.9	28.7	7.6	24.4	27.3		Bm.Ant-A.
163	Spectrogram 1	1	20130202_130000_AWI251-01_AU0231_250Hz.wav	20130202_130000_AWI251-01_AU0231_250Hz.wav	151278.3945	151286.0286	19597	21505	2013/2/2  13:01:18.394	7.634	23.4	28.2	5.9	23.9	26.9		Bm.Ant-A.
164	Spectrogram 1	1	20130202_130000_AWI251-01_AU0231_250Hz.wav	20130202_130000_AWI251-01_AU0231_250Hz.wav	151343.9837	151352.0479	35994	38010	2013/2/2  13:02:23.984	8.064	23.4	28.2	6.1	24.9	27.3		Bm.Ant-A.
165	Spectrogram 1	1	20130202_130000_AWI251-01_AU0231_250Hz.wav	20130202_130000_AWI251-01_AU0231_250Hz.wav	151410.1571	151417.0386	52537	54258	2013/2/2  13:03:30.157	6.881	22.9	27.7	5.5	24.4	26.9		Bm.Ant-A.
166	Spectrogram 1	1	20130202_130000_AWI251-01_AU0231_250Hz.wav	20130202_130000_AWI251-01_AU0231_250Hz.wav	151473.9184	151481.6601	68478	70413	2013/2/2  13:04:33.918	7.742	23.9	27.7	5.6	24.9	26.9		Bm.Ant-A.
167	Spectrogram 1	1	20130202_140000_AWI251-01_AU0231_250Hz.wav	20130202_140000_AWI251-01_AU0231_250Hz.wav	151639.0599	151644.7587	34763	36188	2013/2/2  14:02:19.060	5.699	24.5	28.2	4.5	24.9	27.3		Bm.Ant-A.
168	Spectrogram 1	1	20130202_200000_AWI251-01_AU0231_250Hz.wav	20130202_200000_AWI251-01_AU0231_250Hz.wav	153524.1798	153532.3515	56043	58086	2013/2/2  20:03:44.180	8.172	23.4	28.2	7.0	23.4	27.3		Bm.Ant-A.
169	Spectrogram 1	1	20130202_200000_AWI251-01_AU0231_250Hz.wav	20130202_200000_AWI251-01_AU0231_250Hz.wav	153593.7473	153599.9837	73435	74994	2013/2/2  20:04:53.747	6.236	23.9	27.7	5.3	23.9	27.3		Bm.Ant-A.
170	Spectrogram 1	1	20130202_210000_AWI251-01_AU0231_250Hz.wav	20130202_210000_AWI251-01_AU0231_250Hz.wav	153624.9311	153630.8449	6231	7709	2013/2/2  21:00:24.931	5.914	23.4	28.2	5.3	23.4	27.3		Bm.Ant-A.
171	Spectrogram 1	1	20130202_210000_AWI251-01_AU0231_250Hz.wav	20130202_210000_AWI251-01_AU0231_250Hz.wav	153756.7364	153761.79	39182	40446	2013/2/2  21:02:36.736	5.054	23.9	27.7	4.1	23.9	27.3		Bm.Ant-A.
172	Spectrogram 1	1	20130202_210000_AWI251-01_AU0231_250Hz.wav	20130202_210000_AWI251-01_AU0231_250Hz.wav	153823.8775	153830.4364	55967	57607	2013/2/2  21:03:43.878	6.559	23.4	28.2	5.1	23.9	27.3		Bm.Ant-A.
173	Spectrogram 1	1	20130202_210000_AWI251-01_AU0231_250Hz.wav	20130202_210000_AWI251-01_AU0231_250Hz.wav	153852.9088	153860.0053	63225	64999	2013/2/2  21:04:12.909	7.096	22.9	28.2	5.5	23.4	27.3		Bm.Ant-A.
174	Spectrogram 1	1	20130202_220000_AWI251-01_AU0231_250Hz.wav	20130202_220000_AWI251-01_AU0231_250Hz.wav	154043.3183	154050.9524	35828	37736	2013/2/2  22:02:23.318	7.634	23.9	28.2	6.2	23.9	27.3		Bm.Ant-A.
175	Spectrogram 1	1	20130202_220000_AWI251-01_AU0231_250Hz.wav	20130202_220000_AWI251-01_AU0231_250Hz.wav	154109.3842	154116.2657	52344	54064	2013/2/2  22:03:29.384	6.881	23.9	27.7	6.2	23.9	27.3		Bm.Ant-A.
176	Spectrogram 1	1	20130202_220000_AWI251-01_AU0231_250Hz.wav	20130202_220000_AWI251-01_AU0231_250Hz.wav	154137.8778	154145.727	59467	61430	2013/2/2  22:03:57.878	7.849	23.4	27.1	6.4	23.9	26.9		Bm.Ant-A.
177	Spectrogram 1	1	20130202_220000_AWI251-01_AU0231_250Hz.wav	20130202_220000_AWI251-01_AU0231_250Hz.wav	154174.0057	154181.4248	68499	70354	2013/2/2  22:04:33.006	7.419	23.4	27.7	6.1	23.9	27.3		Bm.Ant-A.
178	Spectrogram 1	1	20130202_230000_AWI251-01_AU0231_250Hz.wav	20130202_230000_AWI251-01_AU0231_250Hz.wav	154208.0073	154215.9641	2000	3989	2013/2/2  23:00:08.007	7.957	23.4	28.7	5.6	25.4	27.3		Bm.Ant-A.
179	Spectrogram 1	1	20130202_230000_AWI251-01_AU0231_250Hz.wav	20130202_230000_AWI251-01_AU0231_250Hz.wav	154270.1558	154278.3276	17537	19580	2013/2/2  23:01:10.156	8.172	23.4	28.7	6.2	24.9	27.3		Bm.Ant-A.
180	Spectrogram 1	1	20130202_230000_AWI251-01_AU0231_250Hz.wav	20130202_230000_AWI251-01_AU0231_250Hz.wav	154330.8455	154339.4474	32709	34860	2013/2/2  23:02:10.845	8.602	23.4	27.7	6.7	24.4	27.3		Bm.Ant-A.
181	Spectrogram 1	1	20130203_000000_AWI251-01_AU0231_250Hz.wav	20130203_000000_AWI251-01_AU0231_250Hz.wav	154548.8885	154555.2324	12220	13806	2013/2/3  0:00:48.889	6.344	24.5	27.7	5.6	24.9	27.3		Bm.Ant-A.
182	Spectrogram 1	1	20130203_000000_AWI251-01_AU0231_250Hz.wav	20130203_000000_AWI251-01_AU0231_250Hz.wav	154595.7686	154602.8652	23940	25714	2013/2/3  0:01:35.769	7.097	25.0	28.2	5.6	25.4	27.8		Bm.Ant-A.
183	Spectrogram 1	1	20130203_000000_AWI251-01_AU0231_250Hz.wav	20130203_000000_AWI251-01_AU0231_250Hz.wav	154654.3079	154661.6195	38575	40403	2013/2/3  0:02:34.308	7.312	23.9	27.1	6.7	24.4	26.9		Bm.Ant-A.
184	Spectrogram 1	1	20130203_000000_AWI251-01_AU0231_250Hz.wav	20130203_000000_AWI251-01_AU0231_250Hz.wav	154722.8003	154730.8645	55698	57714	2013/2/3  0:03:42.800	8.064	23.9	27.1	5.9	24.4	26.9		Bm.Ant-A.
185	Spectrogram 1	1	20130203_000000_AWI251-01_AU0231_250Hz.wav	20130203_000000_AWI251-01_AU0231_250Hz.wav	154771.5549	154779.4041	67887	69849	2013/2/3  0:04:31.555	7.849	23.4	28.2	6.7	23.9	27.3		Bm.Ant-A.
186	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	154810.8009	154817.0373	2698	4257	2013/2/3  1:00:10.801	6.236	23.4	27.7	4.8	23.4	26.9		Bm.Ant-A.
187	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	154858.8029	154865.6844	14699	16419	2013/2/3  1:00:58.803	6.881	24.5	28.2	6.4	24.9	27.8		Bm.Ant-A.
188	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	154878.8023	154887.8342	19699	21957	2013/2/3  1:01:18.802	9.032	23.4	27.7	7.3	24.4	26.9		Bm.Ant-A.
189	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	154926.1125	154933.8542	31526	33462	2013/2/3  1:02:06.112	7.742	23.9	27.7	6.6	23.9	26.9		Bm.Ant-A.
190	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	154950.4594	154958.7387	37613	39683	2013/2/3  1:02:30.459	8.279	23.4	27.7	7.0	23.9	26.9		Bm.Ant-A.
191	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	154994.5439	155003.3609	48634	50838	2013/2/3  1:03:14.544	8.817	23.9	27.7	8.3	23.9	27.3		Bm.Ant-A.
192	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	155021.9624	155030.4567	55489	57612	2013/2/3  1:03:41.962	8.494	23.4	27.7	6.6	23.9	27.3		Bm.Ant-A.
193	Spectrogram 1	1	20130203_010000_AWI251-01_AU0231_250Hz.wav	20130203_010000_AWI251-01_AU0231_250Hz.wav	155067.2763	155075.233	66817	68806	2013/2/3  1:04:27.276	7.957	24.5	27.1	6.2	24.9	26.9		Bm.Ant-A.
194	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155148.994	155157.5959	12247	14397	2013/2/3  2:00:48.994	8.602	23.4	27.7	6.7	23.9	27.3		Bm.Ant-A.
195	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155164.2014	155171.8356	16048	17957	2013/2/3  2:01:04.201	7.634	23.4	27.7	6.4	23.4	27.3		Bm.Ant-A.
196	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155206.4581	155213.5546	26613	28387	2013/2/3  2:01:46.458	7.097	23.4	27.1	5.6	23.4	26.9		Bm.Ant-A.
197	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155245.7041	155252.3705	36424	38091	2013/2/3  2:02:25.704	6.666	23.9	28.2	5.6	24.4	27.8		Bm.Ant-A.
198	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155270.5886	155276.5023	42645	44124	2013/2/3  2:02:50.589	5.914	24.5	27.1	4.8	24.9	26.9		Bm.Ant-A.
199	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155309.2969	155315.3183	52322	53828	2013/2/3  2:03:29.297	6.021	24.5	27.1	5.1	24.9	26.9		Bm.Ant-A.
200	Spectrogram 1	1	20130203_020000_AWI251-01_AU0231_250Hz.wav	20130203_020000_AWI251-01_AU0231_250Hz.wav	155315.4258	155322.6298	53854	55655	2013/2/3  2:03:35.426	7.204	23.4	27.1	6.2	23.4	26.9		Bm.Ant-A.
201	Spectrogram 1	1	20130203_030000_AWI251-01_AU0231_250Hz.wav	20130203_030000_AWI251-01_AU0231_250Hz.wav	155580.6714	155586.9078	45166	46725	2013/2/3  3:03:00.671	6.236	23.9	28.2	5.3	24.4	27.3		Bm.Ant-A.
202	Spectrogram 1	1	20130203_030000_AWI251-01_AU0231_250Hz.wav	20130203_030000_AWI251-01_AU0231_250Hz.wav	155650.0706	155658.0273	62516	64505	2013/2/3  3:04:10.071	7.957	23.4	28.2	6.9	23.4	27.3		Bm.Ant-A.
203	Spectrogram 1	1	20130203_040000_AWI251-01_AU0231_250Hz.wav	20130203_040000_AWI251-01_AU0231_250Hz.wav	155901.0157	155907.5746	50252	51892	2013/2/3  4:03:21.016	6.559	23.9	28.2	5.6	23.9	27.3		Bm.Ant-A.
204	Spectrogram 1	1	20130203_040000_AWI251-01_AU0231_250Hz.wav	20130203_040000_AWI251-01_AU0231_250Hz.wav	155972.9953	155980.522	68247	70129	2013/2/3  4:04:32.995	7.527	23.4	27.7	6.4	23.9	26.9		Bm.Ant-A.
